GFOSS_contig_ID	C-1	C-2	C-3	C-4	C-5	C-Ac-1	C-Ac-2	C-Ac-3	C-Ac-4	C-Ac-5	Cd-C1-1	Cd-C1-2	Cd-C1-3	Cd-C1-4	Cd-C1-5	Cd-C3-1	Cd-C3-2	Cd-C3-3	Cd-C3-4	Cd-C3-5	MET-C1-1	MET-C1-2	MET-C1-3	MET-C1-4	MET-C1-5	MET-C2-1	MET-C2-2	MET-C2-3	MET-C2-4	MET-C2-5	PYR-C1-1	PYR-C1-2	PYR-C1-3	PYR-C1-4	PYR-C1-5	PYR-C3-1	PYR-C3-2	PYR-C3-3	PYR-C3-4	PYR-C3-5
8708_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
8722_fr3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8832_fr2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	3	2	1	0	0	2	0	0	1	1	0	2
9002_fr1	0	1	1	0	24	0	0	10	12	13	0	0	0	14	12	0	0	8	0	0	0	0	0	13	0	0	0	0	4	1	1	13	11	5	13	1	14	10	0	2
9264_fr5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0
9438_fr2	13	3	13	20	0	2	15	0	0	5	2	25	2	17	17	18	31	0	27	0	1	0	0	33	20	0	12	2	0	26	0	13	12	9	6	10	16	15	20	0
9667_fr6	2	3	0	3	0	6	9	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	2	8	9	0
9730_fr4	2	1	2	0	0	9	2	2	8	3	6	2	2	2	0	2	2	0	2	6	0	2	0	0	0	0	0	0	0	5	11	2	2	0	0	1	0	2	2	0
10101_fr5	1	0	0	0	3	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	2	0	5	4	6	6	0	0
10109_fr4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0
10149_fr3	0	2	0	4	0	2	6	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	4	4	0
10171_fr5	0	0	0	14	22	0	0	11	16	16	0	5	7	4	10	2	6	1	1	3	4	19	1	0	9	12	1	4	16	16	12	14	4	16	8	2	1	13	0	0
10189_fr3	0	0	4	0	0	0	0	0	0	0	0	5	0	5	0	4	5	0	5	0	0	0	0	6	3	4	0	0	0	1	0	0	0	0	4	0	0	5	0	0
10262_fr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0
10397_fr1	0	0	0	2	4	0	0	0	2	2	0	2	0	0	2	0	0	0	0	0	2	2	0	0	2	2	0	0	2	0	0	2	0	2	0	0	0	2	0	3
10466_fr4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10515_fr1	0	0	1	0	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	3	0	3	4	3	3	0	2	3	0	0
10582_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
10630_fr3	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10635_fr3	0	0	2	3	5	0	0	2	2	5	2	1	2	1	5	0	0	5	0	1	0	3	0	1	1	3	2	0	0	2	0	3	4	3	2	2	3	0	0	0
10740_fr1	0	1	0	1	3	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	2	2	0	0	2	2	1	1	2	2	0	0	0	3	2	0	0	1	0	4
10905_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	2	0	0	0	3	1	0	0	0	0	0	0	3	0	0	2
11145_fr5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
11190_fr1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11310_fr4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
11505_fr1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
11506_fr3	0	1	0	0	0	0	0	0	0	0	6	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11694_fr6	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
11705_fr4	0	0	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
11710_fr5	0	1	0	1	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	2	1	2	0	0	3	2	4	0
11717_fr4	0	0	0	2	8	0	0	2	2	3	0	0	0	4	0	0	0	1	4	0	0	1	2	0	0	1	1	0	2	1	1	2	2	1	2	0	12	2	0	4
12042_fr4	0	1	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
12316_fr3	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	4	0	2	2	0	0	0
12402_fr1	0	0	0	4	0	0	0	0	5	2	0	0	0	10	2	3	0	5	4	0	5	3	2	9	12	4	3	0	17	14	0	11	7	11	11	3	4	3	0	13
12497_fr5	0	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12571_fr5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0
12612_fr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	8	0	0	0	0	0
12649_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12681_fr4	0	1	1	0	0	1	3	0	0	1	0	0	4	0	0	5	7	0	0	0	0	2	1	0	4	1	2	0	2	4	3	4	2	3	4	1	3	0	3	0
12812_fr2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12901_fr5	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12941_fr3	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	1	0	1	0	0	0
13039_fr2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
13141_fr2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	2	0	0	2
13142_fr5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	5	7	2	0	3	1	0	1	0	0	2
13187_fr6	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	6	0	0	0	0	1	3	1	1	2	0	3	0	0	0	0	0	2
13250_fr6	12	14	15	17	13	9	9	15	18	18	16	19	14	17	18	17	18	25	15	32	22	16	20	14	25	24	16	19	25	21	19	20	20	22	18	17	17	19	16	30
13503_fr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
13767_fr6	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
13781_fr3	0	0	0	0	0	0	0	1	0	0	3	2	0	2	0	0	0	0	0	6	0	0	0	0	4	0	0	6	4	4	3	0	4	1	2	0	3	1	0	0
13849_fr2	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	5	0	0
13974_fr6	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
14118_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3
14181_fr4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14190_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
14232_fr3	2	4	4	6	0	2	2	4	0	0	3	5	5	4	5	2	5	2	4	2	3	6	0	5	8	4	5	6	3	6	2	2	2	0	4	3	4	5	7	0
14235_fr6	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0
14258_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	2	2	0	0	0
14368_fr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4
14388_fr6	0	0	0	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	1	5	0	0	1	1	0	0	0
14404_fr1	34	31	29	45	31	34	22	31	51	23	33	31	31	40	39	41	36	32	35	36	39	35	43	58	40	34	46	45	38	39	52	49	39	39	37	43	49	42	47	30
14446_fr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14451_fr4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14454_fr5	2	2	0	2	2	0	0	0	0	0	2	0	0	0	3	0	0	0	1	4	0	0	0	0	2	0	0	0	0	0	3	1	0	1	0	0	1	0	0	0
14545_fr1	0	5	2	0	2	2	0	2	2	0	0	0	0	4	3	1	0	4	0	0	3	4	6	5	6	2	2	4	7	2	2	0	0	0	2	0	0	0	0	0
14580_fr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	2
14600_fr1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
15282_fr3	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	1	0	0	0	0	2	0	0	2	2	1
15561_fr1	0	0	0	0	0	0	2	0	0	1	2	0	2	1	1	0	0	0	0	1	0	1	1	0	0	6	1	2	3	0	1	0	6	1	1	3	1	1	0	8
16143_fr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
16167_fr2	2	2	1	2	4	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	7	2	2	2	2	2	2	2
16199_fr5	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	1	2	1	0	0	0	0	1	2	1	0	0	0	0	1	0	0	4	2	0	0	0	2	1	2
16696_fr1	4	3	4	3	4	2	0	2	1	2	3	2	0	0	4	2	4	3	4	0	2	2	0	2	2	2	2	3	3	3	2	2	2	2	3	2	2	2	0	0
16972_fr2	8	2	12	13	12	10	0	9	9	10	8	8	11	6	13	8	9	12	10	9	13	13	0	0	16	12	10	11	9	8	10	11	14	2	12	11	13	15	5	11
17029_fr2	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	2	0	0
17091_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
17127_fr3	0	0	7	1	2	7	0	2	0	2	0	0	0	0	2	0	1	0	0	2	2	2	0	0	2	2	6	0	1	0	0	1	2	2	0	2	2	0	0	0
17207_fr1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	4	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4
17423_fr2	0	0	0	1	5	0	0	0	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	1	0
17884_fr3	2	2	2	6	0	0	0	0	5	7	5	5	3	2	0	1	8	0	1	2	9	5	2	2	1	9	6	2	2	0	5	10	8	11	8	5	7	6	0	9
17967_fr6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18200_fr5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18211_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
18437_fr1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18473_fr2	0	0	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	4	3	0	1	0	0
18500_fr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
19138_fr4	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
19196_fr3	0	0	0	2	2	0	0	2	1	2	3	1	3	0	3	0	3	1	1	0	1	1	2	0	0	0	2	2	1	2	4	1	0	2	1	1	2	1	3	0
19552_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19701_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
19703_fr4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19757_fr6	3	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19763_fr6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19775_fr1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20187_fr5	2	0	4	3	6	0	0	0	4	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	5	2	0	0	0	0	0	5	0	0	0	0
20335_fr3	6	0	0	7	2	2	1	10	11	6	5	4	8	2	2	5	4	4	5	5	5	4	5	4	0	5	4	6	4	6	11	5	3	6	0	6	0	3	5	0
20596_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	1	0	1	0	0	0	1	0	2	1	0	2	1	0	0	0	14	1
20915_fr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
20974_fr4	1	0	0	0	0	0	0	0	1	3	3	0	0	3	0	3	0	0	0	0	0	1	0	0	1	0	0	0	3	2	0	0	0	4	0	0	0	0	0	2
20975_fr4	0	0	0	9	2	1	3	3	0	0	1	4	4	18	7	1	6	0	3	1	1	2	0	22	13	2	4	9	0	13	3	5	2	2	2	1	7	12	10	3
20978_fr3	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	1	0	0	1	0	0	7	1	2	0	1	6	4	2	3	4	0	2	1	4	3	0	3
21030_fr6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21251_fr1	0	0	0	6	0	0	5	0	2	0	4	0	2	4	0	3	0	0	5	10	11	0	6	6	0	0	0	0	0	0	4	4	0	5	0	8	0	0	0	0
21264_fr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1
21346_fr2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3
21424_fr5	0	0	1	2	4	0	0	0	17	8	1	0	6	2	2	11	1	2	2	9	3	10	3	4	9	4	8	1	3	9	1	1	2	5	4	13	12	3	1	3
21529_fr6	0	0	0	2	2	0	0	1	0	2	0	0	0	2	0	0	0	0	0	1	2	2	0	2	9	2	0	0	10	5	0	3	3	7	3	0	2	8	1	12
21564_fr6	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	3	0	0	2	0	0	0
21834_fr4	0	0	0	0	0	2	0	0	5	1	0	0	2	0	0	0	0	3	0	0	1	3	0	0	0	6	0	0	1	0	0	4	3	0	0	5	0	0	0	2
22004_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22232_fr3	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22255_fr2	6	12	10	8	11	9	8	18	2	9	9	17	13	8	11	13	14	10	13	14	11	26	19	10	12	17	33	12	25	12	7	16	8	7	11	14	9	11	18	5
22261_fr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
22266_fr2	0	1	0	1	0	0	0	0	0	0	0	1	2	2	0	6	3	0	2	0	1	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
22690_fr6	4	4	2	3	4	0	0	0	2	5	0	3	4	2	3	0	0	5	0	0	2	2	0	0	4	6	0	0	4	2	0	5	7	0	4	0	2	2	2	0
23125_fr3	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0	0	4	0	0	0	0	0	0	28	14	0	0	2	2	21	0	3	1	3	3	0	22	0	0	1
23132_fr4	0	0	3	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	4	4	0	0	0	0	1	0	0
23321_fr2	2	4	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	2	2	2	0	2	2	0	0	0
23340_fr1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
23428_fr4	5	4	5	8	3	2	0	6	2	4	0	0	0	0	2	2	0	0	2	2	8	13	2	0	11	9	9	1	13	2	0	2	3	5	2	0	1	1	1	2
23593_fr2	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	2	0	0	1	0	0	2
23819_fr5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928_fr5	0	0	0	0	1	0	0	0	1	3	0	3	0	2	0	2	0	0	2	0	2	4	8	2	3	0	1	2	11	0	0	4	0	3	2	0	2	0	0	2
24066_fr3	1	2	2	0	1	2	2	2	5	0	0	0	0	0	2	4	0	0	0	0	0	2	0	2	0	0	5	0	5	0	0	0	0	0	0	4	0	0	0	0
24285_fr5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24570_fr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
24672_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
24687_fr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
24754_fr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
24823_fr3	2	2	2	3	8	4	0	2	7	8	4	4	4	7	4	4	0	4	6	4	4	4	6	0	4	4	1	4	4	10	0	7	9	4	7	7	5	8	0	9
24870_fr5	2	0	0	3	2	2	11	2	0	7	3	0	0	3	2	2	0	1	2	0	2	7	1	1	4	4	4	2	5	4	2	1	0	6	0	1	0	0	6	0
24960_fr1	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	2	2	0	1	1	0	0	2	0	0	0	1
25209_fr4	0	0	0	1	0	0	0	0	0	0	4	2	2	1	0	2	4	2	0	1	2	0	0	1	0	1	0	1	3	3	3	4	7	7	0	3	9	2	4	10
28400_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
28559_fr5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28819_fr4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
29320_fr2	4	4	0	0	1	0	0	0	0	2	9	2	0	0	0	2	4	9	3	0	1	0	0	0	2	0	3	3	2	0	1	1	3	0	4	2	1	2	0	0
29593_fr4	2	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
29624_fr6	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29874_fr6	4	5	3	1	3	0	0	3	2	7	8	6	3	5	5	2	0	1	0	0	4	3	0	4	9	4	6	6	6	5	2	5	7	5	9	0	4	5	0	5
30105_fr6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0
30189_fr3	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
30226_fr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30247_fr5	13	2	3	14	6	11	11	10	14	6	11	5	1	10	8	12	9	3	10	8	11	10	11	12	3	2	5	10	8	10	11	12	9	11	8	12	3	11	10	11
30342_fr3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
30353_fr4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
30375_fr6	14	11	13	18	11	11	10	10	6	10	11	6	8	10	2	14	15	12	12	11	11	10	5	0	12	10	13	10	10	10	10	11	10	9	8	12	6	8	8	0
30378_fr1	0	0	0	1	0	0	1	0	6	2	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	3	0	3	3	1	5	6	3	3	5
30412_fr5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	7	0	0	0	0	0	5	0	5	0	0	3	0	0	0	0	12	0	0	0	4	0
30449_fr6	3	18	0	5	0	1	0	0	2	1	0	6	5	7	3	2	10	1	6	0	2	1	2	9	3	2	2	0	0	5	0	0	1	0	4	0	3	5	4	6
30461_fr2	2	2	0	0	1	3	0	2	0	2	4	0	9	0	1	0	1	6	0	2	0	1	0	1	2	1	6	5	0	2	0	0	3	1	0	0	0	0	0	0
30505_fr4	3	3	4	0	4	0	0	4	3	0	0	3	2	0	3	0	0	0	0	0	3	0	0	0	4	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0
30611_fr4	19	0	2	5	12	5	20	10	11	11	16	24	11	9	10	7	53	18	8	10	14	18	9	27	16	0	8	0	15	35	15	7	6	10	11	18	7	9	9	0
30701_fr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
30755_fr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
30770_fr5	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30894_fr1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
